player_id,player_id_fpl,player_name,web_name,Team,team_id,Position,Games,Minutes,Goals,Expected Goals,Assists,Expected Assists,Shots,Key Passes,Non-Penalty Goals,Expected Goals (Non-Penalty),Expected Goals (Chain),Expected Goals (Build-Up),Expected Points (Next GW),Expected Points (This GW),Event Points,Form,Cost,PPG,Selected By (%),Total Points,Value (Form),Value (Season),Clean Sheets,Yellow Cards,Red Cards,Saves,Bonus,BPS,Influence,Creativity,Threat,ICT Index
7706,351,George Baldock,Baldock,Sheffield United,15,2,9,810,0,0.3805328235030174,1,1.304898638278246,7,7,0,0.3805328235030174,2.0821529403328896,1.4463874995708466,0.5,1.5,0,1.0,52,1.7,1.7,15,0.2,2.9,0,1,0,0,0,114,126.6,118.6,130.0,37.6
7707,347,Enda Stevens,Stevens,Sheffield United,15,2,8,720,0,0.20485377311706543,0,0.0793570876121521,6,1,0,0.20485377311706543,1.8990755584090948,1.761197766289115,0.0,0.8,0,0.5,52,1.2,1.5,10,0.1,1.9,0,1,0,0,0,107,140.4,31.7,55.0,22.8
7708,355,John Lundstram,Lundstram,Sheffield United,15,3,9,637,0,1.467904020100832,0,0.7341810762882233,9,11,0,0.7067351825535297,2.8052270971238613,1.4847405180335045,0.5,1.5,0,1.0,51,1.3,2.7,12,0.2,2.4,1,3,0,0,0,67,89.0,167.3,101.0,35.7
7709,346,John Fleck,Fleck,Sheffield United,15,3,4,269,0,0.06771370396018028,0,0.11480512283742428,2,4,0,0.06771370396018028,0.2641020715236664,0.18697364628314972,0.0,1.0,0,0.5,56,1.8,0.1,7,0.1,1.2,0,0,0,0,0,41,35.8,72.6,21.0,12.9
7710,349,Oliver Norwood,Norwood,Sheffield United,15,3,6,341,0,0.0,0,0.07952231355011463,0,4,0,0.0,1.4644913841038942,1.4200411885976791,0.7,1.7,0,1.2,47,1.7,0.2,10,0.3,2.1,0,0,0,0,0,51,54.2,61.3,0.0,11.6
7714,356,Ben Osborn,Osborn,Sheffield United,15,3,6,351,0,0.18892309069633484,0,0.6635999213904142,3,4,0,0.18892309069633484,1.0220007728785276,0.7588583528995514,0.0,1.0,0,0.5,48,1.5,0.0,9,0.1,1.9,0,0,0,0,0,39,47.0,79.4,41.0,16.7
7722,40,Trézéguet,Trézéguet,Aston Villa,2,3,8,642,0,1.8145133666694164,1,1.5909992437809706,19,8,0,1.8145133666694164,3.5935335755348206,1.0563568081706762,1.8,1.8,0,1.8,53,2.9,0.9,23,0.3,4.3,4,0,0,0,0,71,108.4,110.0,277.0,49.4
7983,139,Daniel N&#039;Lundulu,van Aanholt,Southampton,6,2,1,378,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,2.5,2.0,1,2.0,54,1.8,1.0,9,0.4,1.7,0,1,0,0,0,61,45.0,33.2,75.0,15.4
8016,559,Matthew Longstaff,Nkounkou,Newcastle United,7,2,1,68,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.7,0.2,0,0.2,40,1.0,0.3,1,0.0,0.2,0,1,0,0,0,6,13.8,5.3,1.0,2.0
8020,79,Steven Alzate,Alzate,Brighton,3,3,5,350,0,0.16270331293344498,0,0.7968758940696716,3,7,0,0.16270331293344498,2.156951330602169,1.7628435865044594,0.0,-1.0,0,0.0,45,1.8,0.8,9,0.0,2.0,1,1,0,0,0,59,48.0,89.8,23.0,16.1
8026,543,Raphinha,Bale,Leeds,17,3,4,115,1,0.33235929161310196,0,0.13231255114078522,6,1,0,0.33235929161310196,0.9578569829463959,0.664711594581604,3.0,3.0,0,3.0,95,4.3,0.8,13,0.3,1.4,1,0,0,0,3,33,41.4,38.5,58.0,13.8
8040,44,Marvelous Nakamba,Nakamba,Aston Villa,2,3,2,13,0,0.022241635248064995,0,0.0,1,0,0,0.022241635248064995,0.06734476238489151,0.045103128999471664,0.0,0.0,0,0.0,44,0.5,0.3,1,0.0,0.2,0,1,0,0,0,4,8.4,0.6,7.0,1.7
8045,288,Eric Garcia,Garcia,Manchester City,12,2,2,180,0,0.013568151742219925,0,0.008322987705469131,1,1,0,0.013568151742219925,0.32397033274173737,0.31040216982364655,1.5,1.5,0,0.0,48,1.0,0.2,2,0.0,0.4,0,0,0,0,0,33,37.0,22.6,1.0,6.0
8089,17,Kieran Tierney,Tierney,Arsenal,1,2,8,710,0,0.055151401087641716,0,0.520165778696537,3,6,0,0.055151401087641716,2.0690010637044907,1.6607274822890759,3.2,3.7,0,3.2,54,3.2,5.1,26,0.6,4.8,3,0,0,0,0,148,132.6,102.8,35.0,27.1
8109,588,Niels Nkounkou,Welbeck,Everton,3,4,1,191,1,0.016959821805357933,0,0.0,1,0,0,0.016959821805357933,0.030957642942667007,0.013997821137309074,3.0,2.0,0,3.0,55,4.0,0.2,12,0.5,2.2,1,0,0,0,3,45,53.6,48.0,100.0,20.2
8150,530,Anthony Gordon,Ivanovic,Everton,18,2,1,348,0,0.0,0,0.0,0,0,0,0.0,0.13508430123329163,0.13508430123329163,0.3,0.3,0,0.8,45,2.8,0.1,11,0.2,2.4,1,0,0,0,0,58,66.8,11.1,61.0,13.9
8204,90,Neco Williams,Gudmundsson,Liverpool,4,3,1,239,0,0.0,0,0.10507628321647644,0,1,0,0.0,0.6328873634338379,0.5278110504150391,0.3,-0.7,0,0.8,54,2.2,0.0,9,0.1,1.7,2,0,0,0,0,26,14.4,32.0,24.0,7.1
8214,146,Tyrick Mitchell,Mitchell,Crystal Palace,6,2,6,540,0,0.11092577129602432,1,0.0,1,0,0,0.11092577129602432,1.4529134705662727,1.3419876173138618,0.5,0.0,0,0.0,41,2.5,19.6,15,0.0,3.7,1,1,0,0,0,71,90.2,12.8,19.0,12.2
8224,379,William Smallbone,Smallbone,Southampton,16,3,2,111,0,0.0,0,0.0,0,0,0,0.0,0.024052973836660385,0.024052973836660385,0.0,-0.5,0,0.0,45,1.5,0.2,3,0.0,0.7,0,0,0,0,0,8,7.2,4.1,0.0,1.1
8227,467,Oskar Buur,Buur,Wolverhampton Wanderers,20,2,1,22,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,-1.0,-0.5,0,0.0,39,1.0,2.3,1,0.0,0.3,0,0,0,0,0,2,0.6,0.5,0.0,0.1
8228,584,Nathaniel Phillips,Rodon,Liverpool,17,2,1,10,0,0.0,0,0.026075469329953194,0,1,0,0.0,0.07326305657625198,0.04718758910894394,0.2,0.2,0,0.2,50,1.0,0.0,2,0.0,0.4,0,0,0,0,0,6,0.0,0.0,0.0,0.0
8239,258,Takumi Minamino,Minamino,Liverpool,11,3,5,58,0,0.12135639041662216,0,0.0,2,0,0,0.12135639041662216,0.14079707115888596,0.019440678879618645,1.2,1.2,0,0.2,60,1.0,0.1,5,0.0,0.8,0,0,0,0,0,14,9.2,1.6,47.0,5.7
8286,352,Jack Robinson,Jack Robinson,Sheffield United,15,2,4,279,0,0.5482074022293091,1,0.0,3,0,0,0.5482074022293091,0.5727232303470373,0.5727232303470373,-0.3,0.7,0,0.2,44,2.2,0.2,9,0.0,2.0,0,0,0,0,0,36,37.4,5.4,17.0,5.9
8300,400,Steven Bergwijn,Bergwijn,Tottenham,17,3,5,224,0,0.13875123113393784,0,0.17763302475214005,2,2,0,0.13875123113393784,1.5242841765284538,1.3855328559875488,0.6,0.6,0,0.8,70,1.8,0.4,9,0.1,1.3,2,0,0,0,0,19,14.8,36.3,24.0,7.5
8323,98,Josh Brownhill,Brownhill,Burnley,4,3,8,720,0,0.3095642328262329,0,0.4247122276574373,7,6,0,0.3095642328262329,1.564671654254198,1.2204082645475864,1.5,0.5,0,2.0,50,2.2,0.0,18,0.4,3.6,3,1,0,0,0,104,88.8,94.0,55.0,23.8
8351,545,Ki-Jana Hoever,Hoever,Wolverhampton Wanderers,20,2,2,29,0,0.0,0,0.040102969855070114,0,1,0,0.0,0.05436667427420616,0.05436667427420616,-1.0,-0.5,0,0.0,45,1.0,0.0,2,0.0,0.4,0,0,0,0,0,9,13.8,15.2,2.0,3.1
8456,524,Nathan Tella,Tella,Southampton,16,3,3,48,0,0.024052973836660385,0,0.0,1,0,0,0.024052973836660385,0.20925536379218102,0.18520238995552063,0.0,-0.5,0,0.0,44,1.0,0.5,3,0.0,0.7,0,0,0,0,0,9,3.0,1.8,3.0,0.7
8562,271,Luke Thomas,Gündogan,Leicester,12,3,2,210,0,0.06410790234804153,0,0.0,1,0,0,0.06410790234804153,0.06410790234804153,0.0,2.3,2.3,0,0.8,54,1.5,0.3,6,0.1,1.1,0,0,0,0,0,29,33.8,50.8,12.0,9.7
8704,186,Marek Rodák,Rodák,Fulham,8,1,1,90,0,0.0,0,0.0,0,0,0,0.0,0.020527511835098267,0.020527511835098267,-1.5,-1.0,0,0.0,44,1.0,0.3,1,0.0,0.2,0,0,0,2,0,11,18.2,0.0,0.0,1.8
8715,213,Illan Meslier,Meslier,Leeds,10,1,9,810,0,0.0,0,0.042197324335575104,0,1,0,0.0,2.2556246435269713,2.213427326641977,1.5,2.0,0,2.0,45,3.6,4.0,32,0.4,7.1,3,0,0,25,3,176,180.4,10.0,0.0,19.1
8716,197,Luke Ayling,Ayling,Leeds,10,2,9,789,0,0.5835962556302547,0,1.3189552649855614,6,8,0,0.5835962556302547,4.555794198065996,3.582489226013422,1.0,1.5,0,1.5,45,2.6,3.8,23,0.3,5.1,3,1,0,0,1,161,204.0,126.7,79.0,41.0
8717,211,Pascal Struijk,Struijk,Leeds,10,2,4,254,0,0.1266293227672577,0,0.022440355271100998,1,1,0,0.1266293227672577,0.40301281958818436,0.40301281958818436,-0.5,0.0,0,0.0,40,0.5,2.2,2,0.0,0.5,0,1,0,0,0,42,56.6,15.5,8.0,8.1
8719,204,Kalvin Phillips,Phillips,Leeds,10,3,6,540,0,0.06421199906617403,1,0.7442455030977726,3,11,0,0.06421199906617403,1.6241484880447388,1.39009141176939,0.0,0.5,0,0.5,49,2.3,1.2,14,0.1,2.9,2,3,0,0,0,93,128.0,168.7,9.0,30.6
8721,210,Jamie Shackleton,Shackleton,Leeds,10,3,3,123,0,0.0,0,0.024378212168812752,0,1,0,0.0,1.1410966701805592,1.1410966701805592,0.0,0.0,0,0.2,48,1.7,0.0,5,0.0,1.0,1,0,0,0,0,19,13.8,20.7,10.0,4.4
8722,201,Ezgjan Alioski,Alioski,Leeds,10,2,7,345,0,0.5011107511818409,0,1.3155563473701477,7,6,0,0.5011107511818409,2.6664254888892174,1.396582318469882,2.0,2.5,0,2.5,44,2.9,0.5,20,0.6,4.5,2,0,0,0,4,82,66.6,81.8,64.0,21.4
8723,209,Ian Poveda-Ocampo,Poveda-Ocampo,Leeds,10,3,5,143,0,0.6087148860096931,0,0.3683771342039108,4,2,0,0.6087148860096931,1.0812215879559517,0.10412959195673466,0.0,0.5,0,0.5,44,1.0,0.4,5,0.1,1.1,0,0,0,0,0,17,23.6,32.8,68.0,12.5
8756,425,Dara O&#039;Shea,O'Shea,West Bromwich Albion,18,2,5,450,0,0.05110972560942173,0,0.07576294429600239,2,2,0,0.05110972560942173,0.43846629932522774,0.4221307747066021,0.0,0.0,0,0.5,43,1.0,0.2,5,0.1,1.2,0,0,0,0,0,50,90.2,22.6,22.0,13.5
8757,413,Romaine Sawyers,Sawyers,West Bromwich Albion,18,3,7,430,0,0.05606544204056263,0,0.16727591305971146,2,3,0,0.05606544204056263,0.506096862256527,0.45822057873010635,0.0,0.0,0,0.5,48,1.6,0.0,11,0.1,2.3,0,1,0,0,0,52,56.0,39.2,2.0,9.8
8758,421,Kyle Edwards,Edwards,West Bromwich Albion,18,3,5,114,0,0.11881578713655472,0,0.021378837525844574,2,1,0,0.11881578713655472,0.19228214025497437,0.05208751931786537,-0.3,-0.3,0,0.2,48,1.0,0.0,5,0.0,1.0,0,0,0,0,0,15,13.0,12.8,39.0,6.4
8777,515,Vitinha,Vitinha,Wolverhampton Wanderers,20,3,3,26,0,0.0,0,0.014263705350458622,0,1,0,0.0,0.10632924176752567,0.09206553641706705,-0.8,-0.3,0,0.2,48,1.0,0.0,3,0.0,0.6,0,0,0,0,0,11,8.8,13.5,0.0,2.3
8778,504,Fabio Silva,Fabio Silva,Wolverhampton Wanderers,20,4,4,52,0,0.12632381170988083,0,0.012110167182981968,3,1,0,0.12632381170988083,0.13843397796154022,0.012110167182981968,-0.5,0.0,0,0.5,52,1.0,0.5,4,0.1,0.8,0,0,0,0,0,8,3.2,13.7,46.0,6.1
8780,414,Joël Veltman,Hegazi,Brighton,18,2,5,90,0,0.0,0,0.13665078580379486,0,3,0,0.0,1.189485227689147,1.0528344567865133,0.0,0.0,0,0.0,42,6.0,0.2,6,0.0,1.4,1,0,0,0,0,24,19.6,0.3,0.0,2.0
8816,195,Liam Cooper,Cooper,Leeds,10,2,6,540,0,0.24973370879888535,0,0.0,3,0,0,0.24973370879888535,3.4282544404268265,3.4282544404268265,0.5,1.0,0,1.0,44,2.3,0.5,14,0.2,3.2,2,2,0,0,1,117,131.4,5.8,14.0,15.1
8864,496,Matthew Cash,Cash,Aston Villa,2,2,8,685,0,0.04971298202872276,0,0.20350390672683716,2,4,0,0.04971298202872276,1.6893247961997986,1.461522415280342,1.5,1.5,0,1.5,50,3.1,0.7,25,0.3,5.0,4,3,0,0,1,145,147.4,68.2,28.0,24.4
8868,539,Liam Delap,Delap,Manchester City,12,4,1,39,0,0.06408517062664032,0,0.0,1,0,0,0.06408517062664032,0.06408517062664032,0.0,1.5,1.5,0,0.0,44,1.0,0.9,1,0.0,0.2,0,0,0,0,0,0,0.0,0.3,4.0,0.2
8905,418,Conor Townsend,Townsend,West Bromwich Albion,18,2,7,630,0,0.1273860428482294,0,0.20898170210421085,3,4,0,0.1273860428482294,0.6812866479158401,0.39700641483068466,0.7,0.7,0,1.2,45,2.6,0.2,18,0.3,4.0,1,0,0,0,3,106,128.2,71.7,50.0,25.0
8918,562,Max Lowe,Aina,Sheffield United,8,2,4,540,1,0.022947104647755623,0,0.0,1,0,0,0.022947104647755623,0.6136332973837852,0.5906861945986748,3.0,3.5,0,4.5,45,3.8,0.3,23,1.0,5.1,1,0,0,0,3,107,133.2,75.5,14.0,22.1
8919,555,Leif Davis,Krovinovic,Leeds,18,3,1,364,0,0.0,0,0.0,0,0,0,0.0,0.2329990118741989,0.2329990118741989,0.7,0.7,0,1.2,50,1.8,0.0,11,0.2,2.2,1,0,0,0,0,69,57.6,72.7,37.0,16.7
8940,111,Antonee Robinson,Emerson,Fulham,5,2,6,8,0,0.05722904950380325,0,0.4103221818804741,1,9,0,0.05722904950380325,2.3799284026026726,1.9881227761507034,0.7,0.2,0,0.2,48,1.0,0.1,1,0.0,0.2,0,0,0,0,0,5,6.2,0.7,0.0,0.7
8941,554,Jacob Ramsey,Ramsey,Aston Villa,2,3,1,13,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,45,1.0,0.1,1,0.0,0.2,0,0,0,0,0,4,0.0,0.0,0.0,0.0
8961,439,Rúben Dias,Lanzini,Manchester City,19,3,6,47,1,0.493996724486351,0,0.0,3,0,0,0.493996724486351,2.900667116045952,2.900667116045952,0.3,0.8,0,0.8,64,2.0,0.1,8,0.1,1.2,0,1,0,0,0,26,44.4,12.6,9.0,6.7
8965,572,Vladimir Coufal,Adarabioyo,West Ham,8,2,6,450,0,0.16718238592147827,0,0.4625638611614704,2,8,0,0.16718238592147827,1.2646999061107635,0.775237537920475,0.7,1.2,0,2.2,45,2.4,0.0,12,0.5,2.7,1,0,0,0,0,74,78.8,3.1,30.0,11.3
8966,268,Filip Krovinovic,Agüero,West Bromwich Albion,12,4,6,109,0,0.14924902468919754,0,0.07595343142747879,5,3,0,0.14924902468919754,0.4253186248242855,0.27339745685458183,1.5,1.5,0,0.0,103,1.5,1.4,3,0.0,0.3,1,0,0,0,0,16,4.0,36.8,18.0,5.8
9040,389,Conor Gallagher,Aurier,West Bromwich Albion,17,2,5,270,1,0.16729599609971046,1,0.35748255625367165,4,7,0,0.16729599609971046,0.44911566376686096,0.22134163975715637,1.5,1.5,0,1.5,52,6.3,1.7,19,0.3,3.7,1,0,0,0,1,81,118.2,35.1,60.0,21.3
9098,568,Robert Sánchez,Telles,Brighton,13,2,1,90,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,2.0,2.0,0,1.5,55,6.0,1.7,6,0.3,1.1,1,0,0,0,0,22,9.4,5.5,5.0,2.0
